Search__ID,Source_Search_Type,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,Grant_Type_Name
CYP17A1,target,Drug,24771515.0,2014.0,P30CA016056,1999.0,2021.0,2014.0,2014P30CA016056,4749131.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,29608397.0,2018.0,P30CA016086,1999.0,2021.0,2018.0,2018P30CA016086,7789374.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,7.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,23913744.0,2013.0,P30CA016359,1999.0,2020.0,2013.0,2013P30CA016359,3027834.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3.0,Research Program Projects and Centers
CYP17A1,target,Drug,23913744.0,2013.0,P30CA016359,1999.0,2020.0,2013.0,2013P30CA016359,3027834.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28663228.0,2017.0,P30CA016520,1999.0,2021.0,2017.0,2017P30CA016520,8392784.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,31986451.0,2020.0,P30CA016672,1999.0,2020.0,2020.0,2020P30CA016672,11700756.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,31412017.0,2020.0,P30CA016672,1999.0,2020.0,2020.0,2020P30CA016672,11700756.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,27748439.0,2016.0,P30CA016672,1999.0,2020.0,2016.0,2016P30CA016672,14501632.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,27331874.0,2016.0,P30CA016672,1999.0,2020.0,2016.0,2016P30CA016672,14501632.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10.0,Research Program Projects and Centers
CYP17A1,target,Drug,27748439.0,2016.0,P30CA016672,1999.0,2020.0,2016.0,2016P30CA016672,14501632.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10.0,Research Program Projects and Centers
CYP17A1,target,Drug,26414697.0,2016.0,P30CA016672,1999.0,2020.0,2016.0,2016P30CA016672,14501632.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,25601341.0,2015.0,P30CA016672,1999.0,2020.0,2015.0,2015P30CA016672,12243623.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,25593303.0,2015.0,P30CA016672,1999.0,2020.0,2015.0,2015P30CA016672,12243623.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
CYP17A1,target,Drug,25701170.0,2015.0,P30CA016672,1999.0,2020.0,2015.0,2015P30CA016672,12243623.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
CYP17A1,target,Drug,25320358.0,2015.0,P30CA016672,1999.0,2020.0,2015.0,2015P30CA016672,12243623.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,25311217.0,2014.0,P30CA016672,1999.0,2020.0,2014.0,2014P30CA016672,11792129.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,29511635.0,2014.0,P30CA016672,1999.0,2020.0,2014.0,2014P30CA016672,11792129.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,23752182.0,2013.0,P30CA016672,1999.0,2020.0,2013.0,2013P30CA016672,11445337.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,23228172.0,2013.0,P30CA016672,1999.0,2020.0,2013.0,2013P30CA016672,11445337.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,22184395.0,2012.0,P30CA016672,1999.0,2020.0,2012.0,2012P30CA016672,12166014.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,24156780.0,2014.0,P30CA022453,1999.0,2021.0,2014.0,2014P30CA022453,2851353.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28219796.0,2017.0,P30CA023108,1999.0,2021.0,2017.0,2017P30CA023108,3681518.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,29289429.0,2018.0,P30CA033572,1999.0,2021.0,2018.0,2018P30CA033572,3451937.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
CYP17A1,target,Drug,29289429.0,2018.0,P30CA033572,1999.0,2021.0,2018.0,2018P30CA033572,3451937.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,26121643.0,2015.0,P30CA036727,1999.0,2020.0,2015.0,2015P30CA036727,1766751.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28131750.0,2017.0,P30CA042014,1999.0,2021.0,2017.0,2017P30CA042014,3352425.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,31023520.0,2019.0,P30CA046592,1999.0,2020.0,2019.0,2019P30CA046592,6792609.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,31002323.0,2019.0,P30CA046592,1999.0,2020.0,2019.0,2019P30CA046592,6792609.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28370076.0,2017.0,P30CA047904,1999.0,2020.0,2017.0,2017P30CA047904,5746254.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28219796.0,2017.0,P30CA047904,1999.0,2020.0,2017.0,2017P30CA047904,5746254.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
CYP17A1,target,Drug,28977599.0,2017.0,P30CA047904,1999.0,2020.0,2017.0,2017P30CA047904,5746254.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,31420248.0,2020.0,P30CA056036,1999.0,2020.0,2020.0,2020P30CA056036,3831285.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,7.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,30098419.0,2019.0,P30CA056036,1999.0,2020.0,2019.0,2019P30CA056036,2883769.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,24647231.0,2014.0,P30CA069533,1999.0,2020.0,2014.0,2014P30CA069533,1957646.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
CYP17A1,target,Drug,24647231.0,2014.0,P30CA069533,1999.0,2020.0,2014.0,2014P30CA069533,1957646.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,24759590.0,2014.0,P30CA072720,1999.0,2021.0,2014.0,2014P30CA072720,3670799.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
CYP17A1,target,Drug,24759590.0,2014.0,P30CA072720,1999.0,2021.0,2014.0,2014P30CA072720,3670799.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,22451619.0,2012.0,P30CA072720,1999.0,2021.0,2012.0,2012P30CA072720,4026440.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
CYP17A1,target,Drug,22451619.0,2012.0,P30CA072720,1999.0,2021.0,2012.0,2012P30CA072720,4026440.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,23319868.0,2013.0,P30CA125123,2007.0,2020.0,2013.0,2013P30CA125123,3730847.0,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28663228.0,2017.0,P30DK019525,1999.0,2021.0,2017.0,2017P30DK019525,2020348.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,23319868.0,2013.0,P30DK079638,2008.0,2012.0,2012.0,2012P30DK079638,1359118.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,24780050.0,2014.0,P30DK020572,2013.0,2021.0,2014.0,2014P30DK020572,2230021.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3.0,Research Program Projects and Centers
CYP17A1,target,Drug,25061847.0,2014.0,P30DK020572,2013.0,2021.0,2014.0,2014P30DK020572,2230021.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3.0,Research Program Projects and Centers
CYP17A1,target,Drug,24780050.0,2014.0,P30DK020572,2013.0,2021.0,2014.0,2014P30DK020572,2230021.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,31614208.0,2020.0,P30ES013508,2006.0,2021.0,2020.0,2020P30ES013508,1522282.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,30641225.0,2019.0,P30ES013508,2006.0,2021.0,2019.0,2019P30ES013508,1543546.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
CYP17A1,target,Drug,30181386.0,2019.0,P30ES013508,2006.0,2021.0,2019.0,2019P30ES013508,1543546.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,30029732.0,2018.0,P30ES013508,2006.0,2021.0,2018.0,2018P30ES013508,1751955.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,4.0,Research Program Projects and Centers
CYP17A1,target,Drug,30029732.0,2018.0,P30ES013508,2006.0,2021.0,2018.0,2018P30ES013508,1751955.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,4.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,28663228.0,2017.0,P30ES013508,2006.0,2021.0,2017.0,2017P30ES013508,1679032.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,27531846.0,2017.0,P30ES013508,2006.0,2021.0,2017.0,2017P30ES013508,1679032.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,27119752.0,2016.0,P30ES013508,2006.0,2021.0,2016.0,2016P30ES013508,1751255.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,26032458.0,2015.0,P30ES013508,2006.0,2021.0,2015.0,2015P30ES013508,1795725.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
abiraterone acetate,Drug,Drug,25514466.0,2015.0,P30ES013508,2006.0,2021.0,2015.0,2015P30ES013508,1795725.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
CYP17A1,target,Drug,25514466.0,2015.0,P30ES013508,2006.0,2021.0,2015.0,2015P30ES013508,1795725.0,P30,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,22266943.0,2012.0,P30RR030926,2010.0,2011.0,2011.0,2011P30RR030926,1360116.0,P30,RR,NCRR,National Center for Research Resources,National Center for Research Resources,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,22872577.0,2012.0,P30DK032520,1999.0,2010.0,2010.0,2010P30DK032520,1180677.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,28710293.0,2017.0,P30DK052574,2000.0,2021.0,2017.0,2017P30DK052574,1200245.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,25668067.0,2015.0,P30DK052574,2000.0,2021.0,2015.0,2015P30DK052574,1283663.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,21123943.0,2011.0,P30DK056338,2001.0,2021.0,2011.0,2011P30DK056338,1411361.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,29471436.0,2018.0,P30DK063491,2003.0,2020.0,2018.0,2018P30DK063491,1805300.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,28348047.0,2017.0,P30DK063491,2003.0,2020.0,2017.0,2017P30DK063491,2039511.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,24262325.0,2014.0,P30DK063491,2003.0,2020.0,2014.0,2014P30DK063491,2202082.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,22504314.0,2012.0,P30DK063491,2003.0,2020.0,2012.0,2012P30DK063491,1677982.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,22238371.0,2012.0,P30DK063491,2003.0,2020.0,2012.0,2012P30DK063491,1677982.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,24262325.0,2014.0,P30DK072488,2005.0,2019.0,2014.0,2014P30DK072488,1268548.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,27426448.0,2016.0,P30DK089503,2010.0,2020.0,2016.0,2016P30DK089503,1239902.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,26974035.0,2016.0,P30DK089503,2010.0,2020.0,2016.0,2016P30DK089503,1239902.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,25868050.0,2015.0,P30DK089503,2010.0,2020.0,2015.0,2015P30DK089503,1304706.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,22873692.0,2012.0,P30DK089503,2010.0,2020.0,2012.0,2012P30DK089503,1395044.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,24379345.0,2014.0,P30DK079637,2013.0,2017.0,2014.0,2014P30DK079637,2185757.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
CYP17A1,target,Target_Only,23665046.0,2013.0,P30DK079626,2013.0,2020.0,2013.0,2013P30DK079626,1316899.0,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2.0,Research Program Projects and Centers
